RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
"8,399.00","15,582,116.00",Ma,767.00,Germany,Female,45.00,7.00,"132,746.20",2.00,1.00,0.00,"26,628.88",1.00
"8,400.00","15,749,365.00",Earle,543.00,France,Female,34.00,8.00,0.00,2.00,0.00,1.00,"145,601.80",0.00
"8,401.00","15,632,069.00",Kazantsev,776.00,France,Male,39.00,8.00,"125,211.55",2.00,1.00,0.00,"144,496.07",0.00
"8,402.00","15,663,134.00",Uspenskaya,535.00,Spain,Male,58.00,1.00,0.00,2.00,1.00,1.00,"11,779.98",1.00
"8,403.00","15,766,683.00",Coombes,549.00,Germany,Male,36.00,6.00,"139,422.37",1.00,0.00,0.00,"83,983.39",1.00
"8,404.00","15,707,219.00",Hopman,844.00,France,Female,28.00,4.00,0.00,2.00,0.00,1.00,"123,318.37",0.00
"8,405.00","15,709,232.00",McKay,586.00,Germany,Female,47.00,5.00,"157,099.47",2.00,1.00,1.00,"65,481.86",0.00
"8,406.00","15,801,351.00",Milanesi,583.00,France,Male,40.00,3.00,0.00,2.00,1.00,0.00,"47,728.00",0.00
"8,407.00","15,578,747.00",Chineze,701.00,Spain,Male,26.00,5.00,"83,600.24",1.00,0.00,1.00,"59,195.05",0.00
"8,408.00","15,675,626.00",Dawson,726.00,France,Male,28.00,2.00,0.00,1.00,0.00,0.00,"98,060.51",0.00
"8,409.00","15,583,736.00",Shih,829.00,Germany,Male,36.00,4.00,"81,795.74",2.00,1.00,0.00,"90,106.94",0.00
"8,410.00","15,590,011.00",Hughes,749.00,Spain,Male,38.00,9.00,"129,378.32",1.00,1.00,1.00,"13,549.34",0.00
"8,411.00","15,609,913.00",Clark,743.00,France,Female,46.00,9.00,0.00,1.00,1.00,0.00,"113,436.08",0.00
"8,412.00","15,719,479.00",Chukwuhaenye,619.00,Spain,Female,56.00,7.00,0.00,2.00,1.00,1.00,"42,442.21",0.00
"8,413.00","15,575,147.00",Wall,699.00,France,Male,22.00,9.00,"99,339.00",1.00,1.00,0.00,"68,297.61",1.00
"8,414.00","15,597,309.00",Howell,749.00,Spain,Male,36.00,7.00,0.00,2.00,0.00,0.00,"80,134.65",0.00
"8,415.00","15,648,367.00",Lo,600.00,Germany,Female,29.00,6.00,"74,430.10",2.00,1.00,1.00,"96,051.10",0.00
"8,416.00","15,758,031.00",Lazarev,760.00,Spain,Male,38.00,3.00,"91,241.85",1.00,0.00,1.00,"80,682.35",0.00
"8,417.00","15,751,771.00",Lowe,528.00,Germany,Male,32.00,2.00,"99,092.45",1.00,0.00,1.00,"111,149.98",0.00
"8,418.00","15,689,288.00",Folliero,630.00,France,Female,26.00,5.00,0.00,2.00,1.00,0.00,"182,612.38",0.00
"8,419.00","15,731,026.00",Han,683.00,Germany,Female,39.00,2.00,"100,062.16",2.00,1.00,0.00,"109,201.43",0.00
"8,420.00","15,775,809.00",Holloway,677.00,Germany,Female,26.00,6.00,"98,723.67",1.00,0.00,1.00,"151,146.67",0.00
"8,421.00","15,743,076.00",Pai,669.00,Spain,Male,29.00,9.00,0.00,1.00,1.00,1.00,"93,901.61",0.00
"8,422.00","15,658,258.00",Trejo,693.00,France,Male,43.00,6.00,"128,760.32",1.00,1.00,0.00,"36,342.79",0.00
"8,423.00","15,756,321.00",Johnston,612.00,Spain,Female,52.00,5.00,"144,772.69",1.00,0.00,0.00,"98,302.57",1.00
"8,424.00","15,706,799.00",Macknight,719.00,Spain,Male,44.00,4.00,0.00,1.00,0.00,0.00,"84,972.90",1.00
"8,425.00","15,775,703.00",Lo,702.00,France,Male,26.00,2.00,"71,281.29",1.00,1.00,1.00,"108,747.12",1.00
"8,426.00","15,642,636.00",Glossop,755.00,France,Male,29.00,9.00,"117,035.89",1.00,1.00,1.00,"21,862.19",0.00
"8,427.00","15,704,651.00",Bishop,514.00,France,Male,26.00,1.00,0.00,2.00,0.00,0.00,"121,551.93",0.00
"8,428.00","15,806,771.00",Yefremova,753.00,France,Female,40.00,0.00,"3,768.69",2.00,1.00,0.00,"177,065.24",1.00
"8,429.00","15,566,735.00",Obialo,548.00,Germany,Female,36.00,2.00,"108,913.84",2.00,1.00,1.00,"140,460.01",0.00
"8,430.00","15,681,671.00",Nkemjika,850.00,Germany,Male,28.00,2.00,"101,100.22",2.00,1.00,1.00,"35,337.31",0.00
"8,431.00","15,775,949.00",Trevisani,612.00,France,Female,38.00,7.00,"110,615.47",1.00,1.00,1.00,"193,502.93",0.00
"8,432.00","15,586,752.00",Parkes,628.00,Germany,Male,33.00,8.00,"152,143.89",1.00,1.00,1.00,"32,174.03",0.00
"8,433.00","15,582,519.00",Seleznyov,479.00,France,Male,47.00,6.00,"121,797.09",1.00,0.00,1.00,"5,811.90",1.00
"8,434.00","15,658,233.00",Naylor,724.00,France,Female,41.00,5.00,"109,798.25",1.00,0.00,1.00,"149,593.61",0.00
"8,435.00","15,755,330.00",Forbes,512.00,Germany,Male,41.00,7.00,"122,403.24",1.00,0.00,1.00,"37,439.90",1.00
"8,436.00","15,605,072.00",Douglas,638.00,France,Female,43.00,3.00,"145,860.98",1.00,1.00,1.00,"142,763.51",1.00
"8,437.00","15,617,538.00",Nwankwo,834.00,Spain,Male,40.00,7.00,0.00,2.00,0.00,0.00,"45,038.74",0.00
"8,438.00","15,591,428.00",Myers,781.00,France,Male,29.00,9.00,0.00,2.00,0.00,0.00,"172,097.40",0.00
"8,439.00","15,692,142.00",Rogova,707.00,Germany,Female,48.00,7.00,"105,086.74",1.00,1.00,1.00,"180,344.69",1.00
"8,440.00","15,692,931.00",Hsing,670.00,France,Male,22.00,2.00,"114,991.45",1.00,1.00,1.00,"37,392.56",0.00
"8,441.00","15,781,127.00",Giordano,663.00,Spain,Female,33.00,8.00,"96,769.04",1.00,1.00,1.00,"36,864.05",0.00
"8,442.00","15,677,136.00",Okwukwe,624.00,France,Female,23.00,5.00,0.00,2.00,0.00,0.00,"132,418.59",0.00
"8,443.00","15,677,828.00",Chalmers,598.00,France,Female,34.00,4.00,0.00,2.00,0.00,0.00,"60,894.26",0.00
"8,444.00","15,567,897.00",Chiazagomekpere,619.00,Germany,Male,23.00,5.00,"132,725.10",1.00,1.00,1.00,"143,913.33",0.00
"8,445.00","15,793,641.00",Evseyev,792.00,France,Female,70.00,3.00,0.00,2.00,1.00,1.00,"172,240.27",0.00
"8,446.00","15,678,333.00",Parry-Okeden,683.00,France,Female,26.00,7.00,0.00,2.00,1.00,0.00,"86,619.77",0.00
"8,447.00","15,630,511.00",Picot,691.00,France,Female,33.00,6.00,0.00,2.00,1.00,0.00,"164,074.89",0.00
"8,448.00","15,792,627.00",Reid,765.00,Spain,Female,33.00,5.00,"84,557.82",1.00,1.00,1.00,"69,039.43",0.00
"8,449.00","15,717,191.00",Ferri,508.00,France,Male,49.00,1.00,"93,817.41",2.00,1.00,1.00,"132,468.76",1.00
"8,450.00","15,625,716.00",Genovesi,637.00,France,Female,33.00,9.00,"113,913.53",1.00,0.00,1.00,"65,316.50",0.00
"8,451.00","15,710,053.00",Neumayer,667.00,Germany,Female,44.00,5.00,"140,406.68",2.00,0.00,1.00,"57,164.19",0.00
"8,452.00","15,580,043.00",Murray,575.00,Spain,Female,22.00,8.00,"105,229.34",1.00,1.00,1.00,"34,397.08",0.00
"8,453.00","15,601,410.00",Tien,744.00,Spain,Female,46.00,1.00,0.00,3.00,1.00,1.00,"177,431.59",1.00
"8,454.00","15,684,669.00",Parkes,567.00,France,Female,41.00,9.00,"137,891.35",1.00,1.00,0.00,"142,009.46",1.00
"8,455.00","15,619,083.00",Yip,502.00,France,Female,35.00,6.00,0.00,2.00,1.00,1.00,"80,618.47",0.00
"8,456.00","15,692,207.00",Ingle,609.00,France,Female,53.00,6.00,0.00,2.00,1.00,1.00,"124,218.27",0.00
"8,457.00","15,730,705.00",Chidubem,715.00,France,Male,37.00,9.00,"165,252.52",1.00,1.00,0.00,"85,286.30",0.00
"8,458.00","15,749,688.00",Lu,541.00,France,Male,32.00,8.00,0.00,2.00,0.00,0.00,"40,889.14",0.00
"8,459.00","15,728,542.00",Vorobyova,850.00,France,Female,71.00,4.00,0.00,2.00,1.00,1.00,"107,236.87",0.00
"8,460.00","15,760,063.00",Chiedozie,595.00,Spain,Male,23.00,7.00,0.00,2.00,1.00,1.00,"168,085.97",0.00
"8,461.00","15,658,982.00",Napolitani,650.00,Germany,Female,28.00,5.00,"122,034.40",3.00,0.00,1.00,"146,663.43",1.00
"8,462.00","15,758,769.00",Coffey,625.00,France,Female,44.00,7.00,0.00,1.00,1.00,0.00,"4,791.80",0.00
"8,463.00","15,778,481.00",Chigbogu,817.00,France,Male,59.00,1.00,"118,962.58",1.00,1.00,1.00,"120,819.58",0.00
"8,464.00","15,661,162.00",Akabueze,526.00,Spain,Male,49.00,2.00,0.00,1.00,1.00,0.00,"114,539.67",1.00
"8,465.00","15,568,164.00",Istomin,850.00,France,Female,34.00,4.00,"71,379.53",2.00,1.00,1.00,"154,000.99",0.00
"8,466.00","15,601,569.00",Ndubueze,598.00,France,Female,40.00,2.00,"171,178.25",1.00,1.00,0.00,"137,980.58",1.00
"8,467.00","15,772,383.00",Toscani,613.00,France,Male,36.00,9.00,"131,307.11",1.00,0.00,0.00,"83,343.73",0.00
"8,468.00","15,667,456.00",Ross,709.00,Spain,Male,62.00,3.00,0.00,2.00,1.00,1.00,"82,195.15",0.00
"8,469.00","15,672,983.00",Fernando,678.00,Spain,Female,27.00,5.00,"87,099.85",2.00,1.00,0.00,"149,550.95",0.00
"8,470.00","15,799,534.00",McClaran,720.00,France,Male,71.00,5.00,"183,135.39",2.00,1.00,1.00,"197,688.50",0.00
"8,471.00","15,582,847.00",Yermakova,662.00,France,Male,26.00,0.00,0.00,2.00,0.00,1.00,"72,929.96",0.00
"8,472.00","15,612,478.00",Somadina,525.00,France,Male,51.00,10.00,0.00,3.00,1.00,0.00,"171,045.35",1.00
"8,473.00","15,709,621.00",Wan,662.00,France,Male,31.00,3.00,0.00,2.00,0.00,1.00,"27,731.05",0.00
"8,474.00","15,802,009.00",Mazzi,770.00,France,Female,33.00,6.00,0.00,2.00,1.00,1.00,"126,131.90",0.00
"8,475.00","15,698,816.00",Tuan,721.00,Spain,Female,33.00,4.00,"72,535.45",1.00,1.00,1.00,"103,931.49",0.00
"8,476.00","15,574,830.00",Townsley,633.00,Germany,Male,58.00,2.00,"128,137.42",2.00,1.00,0.00,"147,635.33",1.00
"8,477.00","15,603,082.00",Yashina,701.00,France,Male,51.00,9.00,0.00,2.00,0.00,0.00,"61,961.57",0.00
"8,478.00","15,685,947.00",Henderson,556.00,Germany,Male,42.00,0.00,"115,915.53",2.00,0.00,1.00,"125,435.47",1.00
"8,479.00","15,643,048.00",Mueller,639.00,France,Male,66.00,0.00,0.00,2.00,0.00,1.00,"42,240.54",0.00
"8,480.00","15,807,568.00",Wright,632.00,France,Male,50.00,2.00,0.00,2.00,0.00,0.00,"57,942.88",0.00
"8,481.00","15,597,591.00",Lung,456.00,France,Male,29.00,5.00,"107,000.49",1.00,1.00,1.00,"153,419.62",0.00
"8,482.00","15,747,558.00",Bryant,729.00,Spain,Female,38.00,10.00,0.00,2.00,1.00,0.00,"189,727.12",0.00
"8,483.00","15,756,655.00",Madukaife,632.00,France,Female,34.00,2.00,0.00,2.00,0.00,0.00,"165,385.55",0.00
"8,484.00","15,589,949.00",Maclean,433.00,Spain,Male,34.00,9.00,"152,806.74",1.00,1.00,0.00,"19,687.99",0.00
"8,485.00","15,601,012.00",Abdullah,802.00,France,Female,60.00,3.00,"92,887.06",1.00,1.00,0.00,"39,473.63",1.00
"8,486.00","15,724,269.00",Yao,670.00,France,Male,25.00,7.00,0.00,2.00,1.00,1.00,"144,723.38",0.00
"8,487.00","15,567,506.00",Cheatham,738.00,Germany,Female,40.00,6.00,"114,940.67",2.00,1.00,1.00,"194,895.57",1.00
"8,488.00","15,791,877.00",Gallagher,706.00,Germany,Male,34.00,0.00,"140,641.26",2.00,1.00,1.00,"77,271.91",0.00
"8,489.00","15,794,360.00",Hao,592.00,Germany,Female,70.00,5.00,"71,816.74",2.00,1.00,0.00,"105,096.82",1.00
"8,490.00","15,686,538.00",Nixon,522.00,France,Female,41.00,7.00,0.00,2.00,0.00,1.00,"176,780.39",0.00
"8,491.00","15,585,985.00",Wang,746.00,France,Male,48.00,5.00,"165,282.42",1.00,1.00,0.00,"153,786.46",1.00
"8,492.00","15,699,257.00",Kerr,651.00,Spain,Male,42.00,2.00,"143,145.87",2.00,1.00,0.00,"43,612.06",0.00
"8,493.00","15,804,104.00",Romani,494.00,France,Male,28.00,9.00,"114,731.76",2.00,0.00,1.00,"79,479.74",0.00
"8,494.00","15,727,619.00",Lock,753.00,Germany,Female,46.00,9.00,"113,909.69",3.00,1.00,0.00,"92,320.37",1.00
"8,495.00","15,740,237.00",Millar,671.00,Germany,Male,36.00,2.00,"116,695.27",1.00,0.00,0.00,"193,201.86",0.00
"8,496.00","15,801,436.00",K'ung,696.00,France,Male,42.00,4.00,0.00,1.00,0.00,0.00,"126,353.13",1.00
"8,497.00","15,705,735.00",Onyekachi,577.00,Spain,Male,43.00,3.00,0.00,2.00,1.00,1.00,"135,008.92",0.00
"8,498.00","15,649,359.00",Somayina,587.00,France,Male,36.00,1.00,0.00,2.00,0.00,1.00,"17,135.60",0.00
"8,499.00","15,624,892.00",Dennis,712.00,Germany,Male,37.00,7.00,"93,978.96",2.00,1.00,0.00,"60,651.77",0.00
"8,500.00","15,784,918.00",Brown,498.00,Germany,Male,35.00,2.00,"121,968.11",2.00,0.00,1.00,"188,343.05",0.00
"8,501.00","15,584,785.00",Ogochukwu,660.00,France,Male,37.00,2.00,"97,324.91",1.00,1.00,0.00,"23,291.83",0.00
"8,502.00","15,797,197.00",Macleod,678.00,Spain,Male,29.00,6.00,0.00,2.00,1.00,0.00,"64,443.75",0.00
"8,503.00","15,574,858.00",Page,530.00,France,Male,37.00,8.00,0.00,2.00,1.00,1.00,287.99,0.00
"8,504.00","15,794,101.00",Barese,559.00,France,Female,48.00,2.00,0.00,2.00,0.00,1.00,"137,961.41",0.00
"8,505.00","15,743,245.00",Agafonova,624.00,France,Male,42.00,3.00,"145,155.37",1.00,1.00,0.00,"72,169.95",1.00
"8,506.00","15,791,535.00",Caraway,592.00,France,Male,28.00,5.00,"137,222.77",1.00,0.00,0.00,"39,608.58",0.00
"8,507.00","15,605,215.00",Stevenson,767.00,France,Male,48.00,9.00,0.00,2.00,0.00,1.00,"175,458.21",0.00
"8,508.00","15,771,749.00",Duncan,653.00,Germany,Female,38.00,5.00,"114,268.22",2.00,1.00,1.00,"89,524.83",0.00
"8,509.00","15,616,833.00",Wang,678.00,Spain,Male,27.00,2.00,0.00,2.00,1.00,1.00,"13,221.25",0.00
"8,510.00","15,750,728.00",Kaur,586.00,Spain,Female,42.00,2.00,0.00,1.00,1.00,0.00,"102,889.34",0.00
"8,511.00","15,769,353.00",Jenkins,550.00,France,Female,40.00,8.00,"150,490.32",1.00,0.00,0.00,"166,468.21",1.00
"8,512.00","15,770,091.00",Edwards,643.00,Germany,Male,28.00,9.00,"160,858.13",2.00,1.00,0.00,"27,149.27",0.00
"8,513.00","15,716,420.00",Kelly,612.00,Spain,Male,39.00,5.00,"170,288.38",1.00,1.00,1.00,"59,601.15",0.00
"8,514.00","15,740,602.00",Boyle,674.00,Germany,Female,27.00,4.00,"111,568.01",1.00,0.00,1.00,"22,026.18",0.00
"8,515.00","15,796,071.00",Loane,657.00,Spain,Male,29.00,7.00,"83,889.03",1.00,1.00,0.00,"153,059.62",0.00
"8,516.00","15,811,389.00",Padovano,724.00,Germany,Female,35.00,0.00,"171,982.95",2.00,0.00,1.00,"167,313.07",0.00
"8,517.00","15,783,875.00",Li Fonti,500.00,France,Female,34.00,4.00,0.00,2.00,1.00,0.00,"12,833.96",0.00
"8,518.00","15,671,800.00",Robinson,688.00,France,Male,20.00,8.00,"137,624.40",2.00,1.00,1.00,"197,582.79",0.00
"8,519.00","15,677,288.00",Geach,599.00,France,Male,50.00,3.00,"121,159.65",1.00,0.00,0.00,"4,033.39",1.00
"8,520.00","15,633,525.00",Payne,631.00,France,Male,29.00,7.00,0.00,2.00,0.00,1.00,"125,877.22",0.00
"8,521.00","15,634,606.00",Chinonyelum,634.00,Spain,Male,52.00,1.00,0.00,2.00,1.00,1.00,"176,913.42",0.00
"8,522.00","15,579,207.00",Watkins,545.00,France,Male,37.00,3.00,"91,184.01",1.00,1.00,0.00,"105,476.65",0.00
"8,523.00","15,619,892.00",Page,644.00,Spain,Male,18.00,8.00,0.00,2.00,1.00,0.00,"59,172.42",0.00
"8,524.00","15,567,778.00",Genovese,690.00,Germany,Female,54.00,1.00,"144,027.80",1.00,1.00,1.00,"108,731.02",1.00
"8,525.00","15,711,750.00",Watson,711.00,France,Female,34.00,6.00,0.00,2.00,1.00,1.00,"175,310.38",0.00
"8,526.00","15,751,084.00",Mancini,712.00,France,Female,29.00,8.00,"140,170.61",1.00,1.00,1.00,"38,170.04",0.00
"8,527.00","15,768,945.00",Chibueze,627.00,France,Male,27.00,1.00,"62,092.90",1.00,1.00,1.00,"105,887.04",0.00
"8,528.00","15,586,931.00",Hunter,694.00,Spain,Male,39.00,3.00,0.00,1.00,1.00,1.00,"95,625.03",0.00
"8,529.00","15,636,353.00",Buchi,534.00,Spain,Male,35.00,4.00,0.00,2.00,0.00,0.00,"9,541.15",0.00
"8,530.00","15,623,858.00",Charteris,603.00,France,Male,45.00,9.00,0.00,1.00,0.00,0.00,"148,516.79",0.00
"8,531.00","15,703,354.00",Aksenov,808.00,France,Female,33.00,2.00,"103,516.87",1.00,1.00,0.00,"113,907.80",0.00
"8,532.00","15,663,987.00",Wright,723.00,Spain,Male,30.00,1.00,0.00,3.00,1.00,0.00,"164,647.72",1.00
"8,533.00","15,780,805.00",Lu,585.00,France,Female,35.00,2.00,0.00,2.00,1.00,0.00,"98,621.04",1.00
"8,534.00","15,768,566.00",K?,706.00,France,Male,34.00,8.00,0.00,2.00,1.00,1.00,"37,479.97",0.00
"8,535.00","15,643,229.00",Hou,671.00,France,Female,31.00,6.00,0.00,2.00,1.00,1.00,"15,846.42",0.00
"8,536.00","15,754,940.00",Descoteaux,597.00,Spain,Male,43.00,2.00,"85,162.26",1.00,0.00,1.00,"5,104.08",1.00
"8,537.00","15,676,576.00",Stephenson,646.00,France,Female,43.00,8.00,"143,061.88",1.00,1.00,0.00,"61,937.60",0.00
"8,538.00","15,800,068.00",Cooper,801.00,Spain,Female,46.00,6.00,0.00,2.00,1.00,1.00,"170,008.74",0.00
"8,539.00","15,648,030.00",Crump,731.00,Spain,Female,33.00,5.00,"137,388.01",2.00,1.00,0.00,"165,000.68",0.00
"8,540.00","15,668,594.00",Diggs,620.00,Germany,Female,25.00,1.00,"137,712.01",1.00,1.00,1.00,"76,197.05",0.00
"8,541.00","15,728,709.00",Shih,484.00,Germany,Male,40.00,7.00,"106,901.42",2.00,0.00,0.00,"118,045.98",0.00
"8,542.00","15,724,181.00",Hudson,647.00,Spain,Male,47.00,5.00,"105,603.21",2.00,1.00,1.00,"157,360.90",0.00
"8,543.00","15,647,546.00",Carvosso,688.00,Germany,Female,40.00,8.00,"150,679.71",2.00,0.00,1.00,"196,226.38",0.00
"8,544.00","15,702,601.00",Wyatt,680.00,Germany,Male,30.00,4.00,"108,300.27",2.00,0.00,1.00,"44,384.57",1.00
"8,545.00","15,567,725.00",Kodilinyechukwu,689.00,France,Female,46.00,7.00,"52,016.08",2.00,1.00,1.00,"72,993.65",0.00
"8,546.00","15,674,179.00",Vorobyova,513.00,Germany,Male,34.00,7.00,"60,515.13",1.00,0.00,0.00,"124,571.09",0.00
"8,547.00","15,686,957.00",Piccio,553.00,Germany,Male,35.00,2.00,"158,584.28",2.00,1.00,0.00,"43,640.16",0.00
"8,548.00","15,607,690.00",Hsing,689.00,Germany,Male,47.00,2.00,"118,812.50",2.00,0.00,0.00,"31,121.42",0.00
"8,549.00","15,806,546.00",Lucas,517.00,Spain,Male,46.00,4.00,0.00,1.00,1.00,0.00,"22,372.78",0.00
"8,550.00","15,632,850.00",T'ang,731.00,France,Male,37.00,8.00,0.00,2.00,1.00,1.00,"170,338.35",0.00
"8,551.00","15,709,016.00",North,687.00,Germany,Female,47.00,1.00,"91,219.29",1.00,0.00,0.00,"158,845.49",1.00
"8,552.00","15,638,068.00",Thompson,507.00,Spain,Male,32.00,7.00,0.00,2.00,1.00,0.00,"67,926.18",0.00
"8,553.00","15,749,345.00",Simpson,468.00,France,Female,22.00,1.00,"76,318.64",1.00,1.00,1.00,"194,783.12",0.00
"8,554.00","15,791,321.00",Nwora,682.00,Spain,Female,58.00,4.00,0.00,1.00,1.00,0.00,"176,036.01",0.00
"8,555.00","15,699,095.00",Chandler,603.00,France,Female,24.00,3.00,0.00,1.00,1.00,1.00,"198,826.03",1.00
"8,556.00","15,638,329.00",Uspensky,522.00,Germany,Male,25.00,1.00,"111,432.13",1.00,1.00,1.00,"168,683.57",0.00
"8,557.00","15,575,445.00",Ferguson,629.00,Spain,Male,41.00,10.00,"150,148.51",1.00,0.00,0.00,"6,936.27",0.00
"8,558.00","15,752,622.00",Kerr,729.00,France,Female,32.00,7.00,"38,550.06",1.00,0.00,1.00,"179,230.23",0.00
"8,559.00","15,774,507.00",Furneaux,574.00,France,Female,39.00,5.00,"119,013.86",1.00,1.00,0.00,"103,421.91",0.00
"8,560.00","15,570,857.00",Kambinachi,677.00,Germany,Female,39.00,0.00,"111,213.64",2.00,1.00,1.00,"147,578.26",0.00
"8,561.00","15,599,386.00",Black,627.00,Germany,Male,28.00,5.00,"71,097.23",1.00,1.00,1.00,"130,504.49",0.00
"8,562.00","15,744,913.00",Chizoba,788.00,Spain,Male,36.00,10.00,"109,632.85",1.00,1.00,1.00,"16,149.13",0.00
"8,563.00","15,647,292.00",Peng,697.00,France,Male,63.00,7.00,"148,368.02",1.00,0.00,0.00,"118,862.08",1.00
"8,564.00","15,728,838.00",Leach,578.00,France,Male,45.00,1.00,"148,600.91",1.00,1.00,0.00,"143,397.14",1.00
"8,565.00","15,584,704.00",Chiazagomekpele,519.00,France,Male,48.00,10.00,"71,083.98",1.00,1.00,0.00,"137,959.00",0.00
"8,566.00","15,749,068.00",Nickson,632.00,France,Female,40.00,9.00,"139,625.34",1.00,1.00,0.00,"93,702.96",1.00
"8,567.00","15,622,985.00",Lin,679.00,France,Female,39.00,4.00,0.00,1.00,0.00,0.00,"172,939.30",1.00
"8,568.00","15,587,676.00",Alexeieva,699.00,France,Male,30.00,9.00,0.00,1.00,1.00,1.00,"108,162.13",0.00
"8,569.00","15,779,496.00",Sykes,615.00,France,Male,64.00,0.00,"81,564.10",2.00,0.00,1.00,"35,896.09",0.00
"8,570.00","15,733,460.00",Martin,622.00,Spain,Male,36.00,9.00,0.00,2.00,1.00,1.00,"104,852.60",0.00
"8,571.00","15,711,457.00",Herz,755.00,France,Female,28.00,7.00,"124,540.28",1.00,0.00,1.00,"188,850.89",0.00
"8,572.00","15,795,290.00",Nikitina,767.00,France,Female,42.00,2.00,"133,616.39",1.00,1.00,0.00,"28,615.80",0.00
"8,573.00","15,611,223.00",Ko,752.00,Germany,Female,38.00,10.00,"101,648.50",2.00,1.00,0.00,"172,001.44",0.00
"8,574.00","15,794,159.00",Highett,633.00,France,Female,26.00,8.00,"124,281.84",1.00,1.00,1.00,"60,116.57",0.00
"8,575.00","15,780,677.00",Jackson,717.00,France,Female,59.00,4.00,0.00,2.00,1.00,1.00,"170,528.63",0.00
"8,576.00","15,690,175.00",Ball,585.00,Spain,Male,45.00,0.00,0.00,2.00,0.00,0.00,"189,683.70",0.00
"8,577.00","15,722,599.00",Nelson,751.00,France,Female,37.00,9.00,"183,613.66",2.00,0.00,0.00,"49,734.94",0.00
"8,578.00","15,569,976.00",Woronoff,754.00,Germany,Male,65.00,1.00,"136,186.44",1.00,1.00,1.00,"121,529.59",1.00
"8,579.00","15,707,011.00",Morrison,495.00,France,Male,47.00,10.00,"137,682.68",1.00,1.00,0.00,"71,071.47",0.00
"8,580.00","15,702,277.00",Smith,650.00,France,Male,34.00,4.00,"106,005.54",1.00,0.00,1.00,"142,995.32",0.00
"8,581.00","15,801,915.00",Rendall,529.00,France,Female,31.00,6.00,"152,310.55",1.00,1.00,0.00,"13,054.25",0.00
"8,582.00","15,580,213.00",McIntyre,585.00,France,Female,43.00,2.00,0.00,2.00,1.00,0.00,"89,402.54",0.00
"8,583.00","15,637,947.00",Wei,668.00,Spain,Male,32.00,1.00,"134,446.04",1.00,0.00,1.00,"111,241.37",0.00
"8,584.00","15,715,888.00",Allardyce,591.00,France,Female,38.00,2.00,"142,289.28",1.00,0.00,1.00,"119,638.85",0.00
"8,585.00","15,732,967.00",Cremonesi,731.00,France,Male,19.00,6.00,0.00,2.00,1.00,1.00,"151,581.79",0.00
"8,586.00","15,737,047.00",Weatherford,754.00,France,Female,45.00,6.00,0.00,1.00,1.00,0.00,"73,881.68",1.00
"8,587.00","15,694,039.00",Jen,650.00,Germany,Female,46.00,9.00,"149,003.76",2.00,1.00,0.00,"176,902.83",0.00
"8,588.00","15,649,457.00",Macleod,588.00,Germany,Male,41.00,2.00,"131,341.46",2.00,0.00,1.00,"7,034.94",0.00
"8,589.00","15,742,809.00",Mironova,712.00,Spain,Female,29.00,7.00,"77,919.78",1.00,1.00,0.00,"122,547.58",0.00
"8,590.00","15,637,829.00",Sharpe,691.00,France,Female,34.00,7.00,0.00,2.00,0.00,1.00,"161,559.12",0.00
"8,591.00","15,633,194.00",Osborne,771.00,France,Female,41.00,10.00,"108,309.00",4.00,1.00,1.00,"137,510.41",1.00
"8,592.00","15,611,635.00",Chu,678.00,Spain,Female,39.00,6.00,0.00,1.00,0.00,1.00,"185,366.56",0.00
"8,593.00","15,638,774.00",Chong,719.00,Spain,Female,40.00,9.00,0.00,2.00,1.00,0.00,"182,224.14",0.00
"8,594.00","15,722,037.00",Alvarez,610.00,Germany,Male,36.00,7.00,"115,462.02",1.00,0.00,1.00,"42,581.04",0.00
"8,595.00","15,672,930.00",Palerma,722.00,Spain,Male,37.00,9.00,0.00,2.00,1.00,0.00,"31,921.95",0.00
"8,596.00","15,668,774.00",Chiemenam,758.00,Germany,Female,23.00,5.00,"122,739.10",1.00,1.00,0.00,"102,460.84",1.00
"8,597.00","15,780,966.00",Pritchard,709.00,France,Female,32.00,2.00,0.00,2.00,0.00,0.00,"109,681.29",0.00
"8,598.00","15,659,694.00",Wallis,634.00,Germany,Female,53.00,3.00,"113,781.50",2.00,1.00,1.00,"106,345.05",1.00
"8,599.00","15,624,424.00",Palerma,678.00,Spain,Female,49.00,1.00,0.00,2.00,1.00,1.00,"102,472.90",0.00
"8,600.00","15,708,713.00",Hill,633.00,France,Male,35.00,3.00,0.00,2.00,1.00,1.00,"36,249.76",0.00
"8,601.00","15,755,405.00",Hudson,710.00,France,Male,43.00,9.00,"128,284.45",1.00,1.00,0.00,"32,996.89",1.00
"8,602.00","15,647,570.00",Chung,640.00,Germany,Male,45.00,8.00,"120,591.19",1.00,0.00,0.00,"195,123.94",0.00
"8,603.00","15,684,348.00",Zhdanova,656.00,France,Male,63.00,8.00,0.00,2.00,0.00,1.00,"57,014.43",0.00
"8,604.00","15,702,541.00",Fraser,551.00,France,Female,59.00,2.00,"166,968.28",1.00,1.00,0.00,"159,483.76",1.00
"8,605.00","15,646,942.00",Meng,786.00,Spain,Female,39.00,7.00,0.00,2.00,0.00,0.00,"100,929.59",0.00
"8,606.00","15,748,920.00",Cherkasova,561.00,France,Female,49.00,8.00,0.00,2.00,1.00,1.00,"12,513.07",0.00
